concept_id_1	concept_id_2	relationship_id	valid_start_date	valid_end_date	invalid_reason
45567870	4113650	Maps to	19700101	20991231	
45568031	4048603	Maps to	19700101	20991231	
45570428	440270	Maps to	20161201	20991231	
45572131	4170620	Maps to	20140701	20991231	
45581003	4194672	Maps to	20181128	20991231	
45581398	4100247	Maps to	20181128	20991231	
45584827	4020300	Maps to	20140701	20991231	
45586128	4139034	Maps to	20131121	20991231	
45591774	133857	Maps to	20140701	20991231	
45592406	259153	Maps to	20140701	20991231	
45595428	443603	Maps to	20141014	20991231	
45595534	43021798	Maps to	20161201	20991231	
45595546	4145796	Maps to	20140701	20991231	
45596218	381591	Maps to	20181128	20991231	
45596386	4115282	Maps to	20140701	20991231	
45597018	440167	Maps to	20140701	20991231	
45600617	434893	Maps to	19700101	20991231	
45602222	42536767	Maps to	20181128	20991231	
45605435	254320	Maps to	19700101	20991231	
45755301	440029	Maps to	20141010	20991231	
45755566	320749	Maps to	20141010	20991231	
45755780	435960	Maps to	20181128	20991231	
42617100	37110367	Maps to	20240729	20991231	
45538081	441838	Maps to	19700101	20991231	
45542564	4050871	Maps to	19700101	20991231	
45542860	4338512	Maps to	20161201	20991231	
45542862	4338512	Maps to	20161201	20991231	
45543186	443454	Maps to	20141010	20991231	
45543575	4138152	Maps to	20161201	20991231	
45543669	376208	Maps to	20140701	20991231	
45547246	439629	Maps to	19700101	20991231	
45547572	4241908	Maps to	20140701	20991231	
45552031	439618	Maps to	19700101	20991231	
45552077	36713463	Maps to	20181128	20991231	
45552919	4198381	Maps to	20140701	20991231	
45558837	4053654	Maps to	20140701	20991231	
45563040	436176	Maps to	20141010	20991231	
45563217	319138	Maps to	20140701	20991231	
45570904	437165	Maps to	20161201	20991231	
45572176	4025165	Maps to	19700101	20991231	
45572551	81379	Maps to	20140701	20991231	
45572766	4025198	Maps to	20191031	20991231	
45575520	434219	Maps to	20140701	20991231	
45576188	4051568	Maps to	19700101	20991231	
45586086	442108	Maps to	20131121	20991231	
45595960	4095278	Maps to	20141014	20991231	
45597162	4114976	Maps to	20141010	20991231	
45597591	4094343	Maps to	20181128	20991231	
45600616	433173	Maps to	19700101	20991231	
45601815	444293	Maps to	20181128	20991231	
45604487	442562	Maps to	20141010	20991231	
45605344	4243445	Maps to	20131121	20991231	
45606770	4267437	Maps to	19700101	20991231	
45755489	135466	Maps to	20141010	20991231	
45756199	437476	Maps to	20161201	20991231	
45757361	45757361	Maps to	20150131	20991231	
45537712	45771090	Maps to	20240201	20991231	
42618525	1245005	Maps to	20240201	20991231	
42618574	1245002	Maps to	20240201	20991231	
45563248	40405737	Maps to	20240729	20991231	
45755827	4059554	Maps to	20240729	20991231	
45541523	4175404	Maps to	20240729	20991231	
42616959	1244972	Maps to	20240201	20991231	
42618541	1245006	Maps to	20240201	20991231	
45609461	433099	Maps to	20181128	20991231	
45571331	1243842	Maps to	20240729	20991231	
45577814	4014134	Maps to	20141010	20991231	
8985	8985	Maps to	19700101	20991231	
22557	22557	Maps to	19700101	20991231	
25189	25189	Maps to	19700101	20991231	
139906	139906	Maps to	19700101	20991231	
140176	140176	Maps to	19700101	20991231	
196345	196345	Maps to	19700101	20991231	
201531	201531	Maps to	19700101	20991231	
373139	373139	Maps to	19700101	20991231	
373995	373995	Maps to	19700101	20991231	
380834	380834	Maps to	19700101	20991231	
434570	434570	Maps to	19700101	20991231	
444090	444090	Maps to	19700101	20991231	
4112738	4112738	Maps to	19700101	20991231	
4134314	4134314	Maps to	19700101	20991231	
35609902	35609902	Maps to	20180731	20991231	
43021952	43021952	Maps to	20130131	20991231	
45539227	600527	Maps to	20220809	20991231	
45591606	199867	Maps to	20240226	20991231	
1529212	73609	Maps to	20240226	20991231	
42616322	40481620	Maps to	20181128	20991231	
42616989	74124	Maps to	20161201	20991231	
42617287	762446	Maps to	20181128	20991231	
42617451	80497	Maps to	20181128	20991231	
42617496	138841	Maps to	20181128	20991231	
42617526	138841	Maps to	20181128	20991231	
42617584	138841	Maps to	20181128	20991231	
42617766	138841	Maps to	20181128	20991231	
42617766	4068619	Maps to	20161201	20991231	
42617980	73854	Maps to	20161201	20991231	
42618245	4090616	Maps to	20181128	20991231	
42618537	4003482	Maps to	20161201	20991231	
45533334	381552	Maps to	20141014	20991231	
45537975	4079897	Maps to	19700101	20991231	
45543184	4029831	Maps to	20181128	20991231	
45543192	434056	Maps to	20140701	20991231	
45543260	440431	Maps to	19700101	20991231	
45543302	201619	Maps to	19700101	20991231	
45543901	198810	Maps to	19700101	20991231	
45551594	443423	Maps to	20141014	20991231	
45553644	439149	Maps to	19700101	20991231	
45556896	257778	Maps to	20140701	20991231	
45556940	4093480	Maps to	19700101	20991231	
45566581	259755	Maps to	20181128	20991231	
45571495	435487	Maps to	20181128	20991231	
45576124	4194672	Maps to	20140701	20991231	
45576461	432872	Maps to	19700101	20991231	
45581157	440029	Maps to	20190515	20991231	
45581278	194611	Maps to	20140701	20991231	
45587450	4031766	Maps to	20131121	20991231	
45590697	4307024	Maps to	20141014	20991231	
45590744	4059637	Maps to	20161201	20991231	
45594555	4253764	Maps to	20140701	20991231	
45595626	441799	Maps to	20140701	20991231	
45595968	372887	Maps to	20140701	20991231	
45605513	438733	Maps to	20141014	20991231	
45605791	4138837	Maps to	20141014	20991231	
45605980	46269791	Maps to	20161201	20991231	
45606816	4128827	Maps to	20161201	20991231	
45755532	75039	Maps to	20141010	20991231	
45755695	4019728	Maps to	20141010	20991231	
45755921	440538	Maps to	20141010	20991231	
45755971	193666	Maps to	20161201	20991231	
45755980	37111520	Maps to	20181128	20991231	
45756048	37109774	Maps to	20181128	20991231	
45756224	443423	Maps to	20141010	20991231	
45756594	4069060	Maps to	20181128	20991231	
45756664	4069060	Maps to	20181128	20991231	
45595939	40483620	Maps to	20240201	20991231	
45552194	4260546	Maps to	20240729	20991231	
45541675	4144977	Maps to	20240729	20991231	
45602040	40480070	Maps to	20141010	20991231	
45541686	442562	Maps to	20230927	20991231	
1529256	42872419	Maps to	20240226	20991231	
42618700	1245003	Maps to	20240201	20991231	
4175002	4175002	Maps to	19700101	20991231	
4190397	4190397	Maps to	19700101	20991231	
4195507	4195507	Maps to	19700101	20991231	
4200399	4200399	Maps to	19700101	20991231	
4220197	4220197	Maps to	19700101	20991231	
4234849	4234849	Maps to	19700101	20991231	
45548981	4091460	Maps to	20230927	20991231	
42616367	4098475	Maps to	20161201	20991231	
42616396	74564	Maps to	20161201	20991231	
42617067	73553	Maps to	20161201	20991231	
42617067	4042503	Maps to	20181128	20991231	
42617794	4067532	Maps to	20161201	20991231	
42618007	40490403	Maps to	20161201	20991231	
42618018	4196401	Maps to	20161201	20991231	
42618295	443110	Maps to	20161201	20991231	
42618317	72986	Maps to	20181128	20991231	
42618375	135466	Maps to	20161201	20991231	
42618375	4211842	Maps to	20181128	20991231	
42618769	72986	Maps to	20181128	20991231	
45755718	4053594	Maps to	20220809	20991231	
45533126	439797	Maps to	19700101	20991231	
45534298	440795	Maps to	20181128	20991231	
45534307	441641	Maps to	20141010	20991231	
45534416	4148896	Maps to	19700101	20991231	
45538569	137944	Maps to	20140701	20991231	
45538766	4153359	Maps to	20191031	20991231	
45542515	4091167	Maps to	20141014	20991231	
45542724	4130023	Maps to	19700101	20991231	
45543922	4024659	Maps to	20140701	20991231	
45547705	435220	Maps to	19700101	20991231	
45548371	76786	Maps to	20161201	20991231	
45549004	4106678	Maps to	20140701	20991231	
45552218	4042836	Maps to	20190515	20991231	
45552362	432585	Maps to	19700101	20991231	
45552759	377572	Maps to	20140701	20991231	
45556906	376335	Maps to	19700101	20991231	
45556920	372547	Maps to	20141010	20991231	
45558257	4060672	Maps to	20181128	20991231	
45558491	40484102	Maps to	20181128	20991231	
45561733	4274011	Maps to	19700101	20991231	
45561790	197500	Maps to	20181128	20991231	
45562369	4159164	Maps to	20181128	20991231	
45562720	4344612	Maps to	20140701	20991231	
45566522	380640	Maps to	19700101	20991231	
45566883	437306	Maps to	19700101	20991231	
45567363	137350	Maps to	19700101	20991231	
45571670	437836	Maps to	19700101	20991231	
45572224	195562	Maps to	20161201	20991231	
45573027	4164648	Maps to	19700101	20991231	
45575065	4052069	Maps to	20140701	20991231	
45575692	433930	Maps to	20181128	20991231	
45576871	4237202	Maps to	20141010	20991231	
45582612	4048141	Maps to	19700101	20991231	
45586285	380378	Maps to	20140701	20991231	
45586653	317002	Maps to	20140701	20991231	
45586684	254061	Maps to	20141014	20991231	
45587378	4061850	Maps to	20140701	20991231	
45587521	201965	Maps to	19700101	20991231	
45591389	374034	Maps to	20140701	20991231	
45592772	4296627	Maps to	20140701	20991231	
45595355	4160623	Maps to	20181128	20991231	
45595507	4163851	Maps to	19700101	20991231	
45595515	4032241	Maps to	20181128	20991231	
45605930	4000609	Maps to	20141010	20991231	
45755362	23986	Maps to	20141010	20991231	
45755406	375527	Maps to	20141010	20991231	
45755627	4180628	Maps to	20161201	20991231	
45755712	444095	Maps to	20141010	20991231	
45755908	4108638	Maps to	20141010	20991231	
45755971	4094343	Maps to	20181128	20991231	
45756311	4168815	Maps to	20181128	20991231	
45756501	4167568	Maps to	20181128	20991231	
45756530	133468	Maps to	20181128	20991231	
45756530	42537748	Maps to	20181128	20991231	
45756560	4054662	Maps to	20141010	20991231	
45756657	437165	Maps to	20161201	20991231	
45756702	4061041	Maps to	20181128	20991231	
37312028	37312028	Maps to	20200309	20991231	
45768861	45768861	Maps to	20150131	20991231	
45542549	443943	Maps to	20240201	20991231	
45555651	78586	Maps to	20240729	20991231	
40481177	40481177	Maps to	20100731	20991231	
45570389	606805	Maps to	20220809	20991231	
4003791	4003791	Maps to	19700101	20991231	
4006982	4006982	Maps to	19700101	20991231	
4029573	4029573	Maps to	19700101	20991231	
4050079	4050079	Maps to	19700101	20991231	
4055507	4055507	Maps to	19700101	20991231	
4061051	4061051	Maps to	19700101	20991231	
4063592	4063592	Maps to	19700101	20991231	
4093700	4093700	Maps to	19700101	20991231	
4099176	4099176	Maps to	19700101	20991231	
4099495	4099495	Maps to	19700101	20991231	
4109612	4109612	Maps to	19700101	20991231	
36713094	36713094	Maps to	20170131	20991231	
40480506	40480506	Maps to	20090731	20991231	
4058697	4058697	Maps to	19700101	20991231	
4099090	4099090	Maps to	19700101	20991231	
4101935	4101935	Maps to	19700101	20991231	
4119613	4119613	Maps to	19700101	20991231	
4126914	4126914	Maps to	19700101	20991231	
4133495	4133495	Maps to	19700101	20991231	
4158478	4158478	Maps to	19700101	20991231	
1529326	200872	Maps to	20240226	20991231	
42616558	80809	Maps to	20161201	20991231	
42616627	4042503	Maps to	20181128	20991231	
42616862	4035437	Maps to	20161201	20991231	
42617029	76191	Maps to	20181128	20991231	
42617029	4291025	Maps to	20161201	20991231	
42617313	765582	Maps to	20181128	20991231	
42617430	72418	Maps to	20161201	20991231	
42617487	4187244	Maps to	20181128	20991231	
42617635	4102334	Maps to	20181128	20991231	
42617664	4227449	Maps to	20161201	20991231	
42617795	4067532	Maps to	20161201	20991231	
42617987	76191	Maps to	20181128	20991231	
42617987	4001654	Maps to	20161201	20991231	
42618149	4317278	Maps to	20161201	20991231	
42618300	443110	Maps to	20161201	20991231	
42618327	72986	Maps to	20181128	20991231	
42618357	72986	Maps to	20181128	20991231	
42618398	376208	Maps to	20161201	20991231	
42618910	80509	Maps to	20161201	20991231	
42619229	4067848	Maps to	20161201	20991231	
42619302	72986	Maps to	20181128	20991231	
45537914	432582	Maps to	20210204	20991231	
45756399	438028	Maps to	20220809	20991231	
45605167	439224	Maps to	20220809	20991231	
44777567	44777567	Maps to	19700101	20991231	
45532820	438960	Maps to	20181128	20991231	
45533134	4046110	Maps to	20141010	20991231	
45537182	437738	Maps to	20181128	20991231	
45537182	438310	Maps to	20181128	20991231	
45537586	438046	Maps to	20181128	20991231	
45544064	4223239	Maps to	20140701	20991231	
45544069	4048923	Maps to	20161201	20991231	
45548660	195589	Maps to	20140701	20991231	
45548871	4173577	Maps to	20161201	20991231	
45549430	4056721	Maps to	20141014	20991231	
45551536	43021979	Maps to	20161201	20991231	
45553661	4246469	Maps to	19700101	20991231	
45557086	440979	Maps to	20161201	20991231	
45561984	432867	Maps to	19700101	20991231	
45563213	381952	Maps to	19700101	20991231	
45564471	4052209	Maps to	20140701	20991231	
45565954	438310	Maps to	20181128	20991231	
45565954	4175576	Maps to	20141014	20991231	
45566530	4092538	Maps to	19700101	20991231	
45571754	439256	Maps to	20141010	20991231	
45571822	137275	Maps to	20140701	20991231	
45572929	377680	Maps to	19700101	20991231	
45576792	373474	Maps to	19700101	20991231	
45581189	196347	Maps to	19700101	20991231	
45586130	4030049	Maps to	19700101	20991231	
45586252	35623653	Maps to	20181128	20991231	
45587063	138525	Maps to	20140701	20991231	
45590875	255192	Maps to	19700101	20991231	
45591592	199860	Maps to	20141010	20991231	
45594175	4129408	Maps to	20140701	20991231	
45595441	438046	Maps to	20161201	20991231	
45595969	37110545	Maps to	20181128	20991231	
45596305	137322	Maps to	19700101	20991231	
45596853	4298809	Maps to	20141010	20991231	
45606436	75910	Maps to	20161201	20991231	
45606505	259874	Maps to	19700101	20991231	
45609532	444074	Maps to	20181128	20991231	
45755342	4003830	Maps to	20141010	20991231	
45755605	36712695	Maps to	20181128	20991231	
45755640	435642	Maps to	20181128	20991231	
45755664	4209553	Maps to	20141010	20991231	
45756060	444074	Maps to	20181128	20991231	
45756166	444074	Maps to	20141010	20991231	
45756344	444074	Maps to	20181128	20991231	
45756571	444074	Maps to	20181128	20991231	
45756633	444074	Maps to	20181128	20991231	
45756633	4054296	Maps to	20181128	20991231	
45766199	45766199	Maps to	20150131	20991231	
4064522	4064522	Maps to	19700101	20991231	
4092216	4092216	Maps to	19700101	20991231	
4109964	4109964	Maps to	19700101	20991231	
4110509	4110509	Maps to	19700101	20991231	
4114339	4114339	Maps to	19700101	20991231	
4129532	4129532	Maps to	19700101	20991231	
4147859	4147859	Maps to	19700101	20991231	
45532986	432582	Maps to	19700101	20991231	
45537708	192819	Maps to	20140701	20991231	
45537775	438359	Maps to	19700101	20991231	
45538766	4262590	Maps to	20191031	20991231	
45541431	138315	Maps to	20140701	20991231	
45541952	438310	Maps to	20181128	20991231	
45541952	4152175	Maps to	20181128	20991231	
45543867	195862	Maps to	19700101	20991231	
45544634	4054978	Maps to	20140701	20991231	
45547765	432899	Maps to	19700101	20991231	
45551594	433099	Maps to	20181128	20991231	
45552218	135473	Maps to	20190515	20991231	
45552780	439694	Maps to	19700101	20991231	
45552910	438460	Maps to	20140701	20991231	
45553703	4006101	Maps to	19700101	20991231	
45556774	438046	Maps to	20181128	20991231	
45557476	4200056	Maps to	20181128	20991231	
45558257	36712695	Maps to	20181128	20991231	
45558360	4347416	Maps to	20141010	20991231	
45566365	441205	Maps to	20181128	20991231	
45566717	438688	Maps to	19700101	20991231	
45568029	4167918	Maps to	20161201	20991231	
45571388	4303295	Maps to	20181128	20991231	
45573013	31317	Maps to	20140701	20991231	
45575692	434228	Maps to	20181128	20991231	
45576128	4334965	Maps to	20181128	20991231	
45576586	4112020	Maps to	19700101	20991231	
45577042	40481101	Maps to	20191031	20991231	
45581330	201265	Maps to	20140701	20991231	
45582620	373870	Maps to	19700101	20991231	
45585374	433099	Maps to	20181128	20991231	
45585870	439224	Maps to	20141010	20991231	
45586691	37397422	Maps to	20181128	20991231	
45591149	440085	Maps to	19700101	20991231	
45591189	372888	Maps to	20161201	20991231	
45591331	4174977	Maps to	20141014	20991231	
45591404	381859	Maps to	20141014	20991231	
45592425	377091	Maps to	20140701	20991231	
45595149	440896	Maps to	20161201	20991231	
45595149	444074	Maps to	20181128	20991231	
45595171	437738	Maps to	20161201	20991231	
45595171	444074	Maps to	20181128	20991231	
45595174	437738	Maps to	20161201	20991231	
45595174	444074	Maps to	20181128	20991231	
45595754	436080	Maps to	20140701	20991231	
45596380	4328079	Maps to	19700101	20991231	
45596855	4264718	Maps to	19700101	20991231	
45599723	200907	Maps to	20181128	20991231	
45600480	26638	Maps to	20181128	20991231	
45600484	4311480	Maps to	20181128	20991231	
45600689	380375	Maps to	20141010	20991231	
45604007	444187	Maps to	20141014	20991231	
45604734	444074	Maps to	20181128	20991231	
45605259	441223	Maps to	20181128	20991231	
45605437	441267	Maps to	19700101	20991231	
45605504	442324	Maps to	19700101	20991231	
45605945	4057822	Maps to	20140701	20991231	
45606719	4068969	Maps to	19700101	20991231	
45609867	4166164	Maps to	20161201	20991231	
45755356	4327944	Maps to	20161201	20991231	
45755420	372328	Maps to	20141010	20991231	
45755863	441980	Maps to	20181128	20991231	
45756224	433099	Maps to	20181128	20991231	
